2457
18664	46818	29
10456	43943	29
12689	115783	29
10964	51714	29
38526	88130	29
7273	258764	29
3745	2001	29
60537	97374	29
1520	59251	29
736	2570	29
22195	667951	29
91898	22116	29
8352	67512	29
59418	114906	29
45136	30607	29
59999	42322	29
3995	8259	29
43833	219977	29
138189	138674	29
57485	24343	29
4343	28914	29
13039	56683	29
5730	6648	29
7965	4914	29
35966	5488	29
11987	29753	29
20856	8259	29
3587	29701	29
34826	346564	29
1768	70377	29
27765	93717	29
13612	141089	29
13617	127881	29
52070	3019	29
97262	98313	29
907	72959	29
13492	42322	29
12541	115287	29
7682	50303	29
12276	33803	29
23318	96782	29
13963	13244	29
13304	191284	29
22725	89442	29
64311	57845	29
12055	115033	29
96665	425798	29
12979	361559	29
24914	2570	29
23259	37626	29
20117	11777	29
10437	179593	29
37073	4914	29
75386	57268	29
28578	30589	29
12948	3019	29
13502	13244	29
1956	146610	29
5672	3796	29
83948	46818	29
30240	110768	29
46269	80993	29
27232	84734	29
1482	94249	29
5786	37309	29
13585	468250	29
34552	7771	29
33665	324164	29
153864	172078	29
35804	52466	29
1074	318128	29
23005	41428	29
107556	33803	29
10358	8525	29
29488	3796	29
30814	19174	29
34080	19339	29
4642	46360	29
49592	14224	29
76830	127881	29
165694	37309	29
27304	174488	29
77341	1979	29
51620	14224	29
129746	487087	29
14964	266509	29
36990	1227	29
30240	183689	29
27765	62464	29
36107	18445	29
36335	12744	29
25568	5704	29
32966	18685	29
28578	9074	29
115782	228777	29
19820	84555	29
90513	11136	29
13252	28203	29
61730	8525	29
91543	24507	29
19820	7594	29
86104	240014	29
30240	2570	29
3924	4011	29
3237	154230	29
75256	87953	29
3659	10459	29
20856	21532	29
18153	43202	29
45426	73360	29
100865	119971	29
252192	14224	29
198130	511536	29
6937	8259	29
88539	126014	29
47441	51714	29
20127	8259	29
43579	131666	29
47025	30589	29
45121	147400	29
6716	7796	29
33023	13452	29
50384	157408	29
49084	49745	29
7365	223260	29
20458	472020	29
57597	167540	29
49472	4011	29
9405	57402	29
29871	3907	29
13612	8525	29
44779	287889	29
25394	42322	29
156450	38617	29
72808	204423	29
21334	14224	29
67144	47531	29
45821	14224	29
6279	11136	29
36489	301602	29
3123	97374	29
178	4011	29
38526	70975	29
11231	100290	29
31839	54311	29
67236	8259	29
267265	18685	29
23408	40897	29
22855	16140	29
27743	75201	29
192790	58023	29
589	99429	29
11145	317022	29
35330	76811	29
16799	366448	29
49402	49745	29
25315	88130	29
17387	21532	29
42555	54764	29
48846	15932	29
11923	2570	29
111942	8525	29
21711	207275	29
15481	72012	29
6237	92695	29
41091	7594	29
34645	44015	29
39780	52466	29
22158	123008	29
63212	65076	29
88275	88881	29
12979	1979	29
18171	21254	29
1850	30589	29
74139	11136	29
4393	46818	29
11832	21532	29
30673	32073	29
68575	24507	29
36862	8259	29
67785	192441	29
21059	22594	29
142772	14224	29
27597	177574	29
50984	44611	29
44531	37309	29
11311	32311	29
2282	2570	29
30334	98124	29
14460	100421	29
48753	31687	29
65670	2570	29
47620	13244	29
39934	32311	29
1270	29714	29
10700	52466	29
22897	1979	29
82165	705566	29
64989	12858	29
36469	32311	29
28319	133594	29
23245	32311	29
14885	76290	29
38223	41525	29
45215	24507	29
54790	119793	29
63740	32311	29
6002	14224	29
55101	11136	29
17742	46818	29
50517	49778	29
18457	49745	29
15972	20613	29
14194	38606	29
5919	221831	29
26844	90014	29
21711	33803	29
18412	19339	29
6072	51714	29
42555	11136	29
6108	758	29
48085	198892	29
9746	5704	29
14556	1548	29
86700	115783	29
1034	188984	29
11832	116350	29
18564	15932	29
11632	13011	29
35332	518409	29
6493	97374	29
17866	2974	29
8496	188984	29
17275	142117	29
63439	7771	29
13133	207275	29
221538	65300	29
641	1979	29
81342	99429	29
76891	370367	29
43309	65286	29
54715	550904	29
50984	98313	29
5301	52972	29
8692	47718	29
1569	215612	29
1018	110198	29
30334	58936	29
100299	7594	29
12912	40897	29
6072	46818	29
33747	98124	29
55101	21532	29
17144	10962	29
36972	13244	29
131345	19184	29
7714	4914	29
7620	8525	29
13350	99429	29
48846	135760	29
1846	148133	29
12941	56171	29
2598	3907	29
111067	3588	29
20141	159821	29
23086	1979	29
27012	14224	29
30334	27726	29
6631	146095	29
59418	8525	29
17310	2570	29
52966	122709	29
37330	14224	29
57888	14905	29
6850	21532	29
26260	43857	29
22340	4914	29
42804	51714	29
107594	224950	29
34826	73613	29
40646	64758	29
25619	2570	29
5537	33361	29
18412	109938	29
10353	40918	29
21334	11136	29
13243	28159	29
40911	22531	29
8670	500340	29
152353	171443	29
30240	24507	29
179196	6659	29
32168	11136	29
99197	32311	29
64844	92695	29
3544	58443	29
12941	27726	29
4680	33803	29
239	39021	29
42212	43943	29
27765	11136	29
13502	3019	29
36094	12864	29
18674	81464	29
62868	466068	29
36607	8525	29
30334	2570	29
30464	135069	29
21681	3019	29
113336	8525	29
20863	146095	29
3695	11136	29
57034	24507	29
16658	49745	29
82074	21008	29
40872	1585	29
5041	28594	29
27012	58023	29
54790	33599	29
7182	134971	29
60537	99429	29
12227	258565	29
25531	35338	29
1737	440881	29
65075	3019	29
177217	52883	29
30679	179593	29
92641	8525	29
13153	12765	29
33878	88130	29
150639	87879	29
75615	166575	29
20794	96782	29
185423	156352	29
3018	11136	29
9073	8973	29
27585	49745	29
65101	150697	29
15693	31898	29
25524	41428	29
18641	99429	29
44	8525	29
16841	5704	29
4990	14905	29
14678	191284	29
88852	306838	29
45122	46895	29
8286	54957	29
4393	162196	29
68106	24807	29
20524	11136	29
18140	239680	29
4562	142117	29
129746	84135	29
8352	9074	29
34080	11136	29
14194	17961	29
6336	24507	29
8846	7021	29
20432	4709	29
18837	40918	29
75386	49008	29
467	10391	29
53846	14744	29
4393	42179	29
42364	56171	29
38680	32311	29
8936	307394	29
64844	49745	29
5882	12323	29
24480	11136	29
41588	256575	29
5786	52972	29
9837	248584	29
58115	2570	29
97850	19364	29
29437	20965	29
51287	8259	29
34205	1979	29
6655	352188	29
3861	27845	29
2756	100290	29
4408	128297	29
164116	65076	29
53531	67512	29
4393	352188	29
22640	8525	29
36607	9074	29
6525	32311	29
31595	29701	29
7770	14224	29
36022	1319	29
93583	159456	29
92699	178478	29
23086	2570	29
20432	18685	29
28825	174488	29
2921	24229	29
589	8973	29
4982	14744	29
17872	98313	29
22269	52052	29
35596	24507	29
33878	183689	29
32196	7771	29
8907	7594	29
98775	154230	29
9743	11136	29
25524	141064	29
3794	98124	29
3391	3588	29
81342	20672	29
101500	471409	29
3123	27726	29
39780	14224	29
10829	38884	29
23944	261801	29
167641	44352	29
49331	47718	29
24548	87363	29
77341	57356	29
12939	372806	29
10956	109938	29
9751	3588	29
37076	47718	29
42652	91660	29
44789	88922	29
15108	75938	29
78602	51531	29
46077	1548	29
23479	67512	29
19469	367651	29
45700	52473	29
46269	128297	29
8907	24507	29
35146	20326	29
10958	4914	29
16841	54957	29
24438	58936	29
64989	42443	29
150365	28159	29
60917	2570	29
11044	114992	29
3027	50341	29
8526	18685	29
20152	259990	29
95212	92762	29
220969	67001	29
40816	98304	29
51028	264319	29
7579	32663	29
11089	42179	29
26225	54311	29
11466	141064	29
6716	65743	29
8629	156999	29
14191	169	29
59388	116350	29
195649	404926	29
12649	8259	29
36862	117486	29
11646	191284	29
5967	12858	29
34645	57268	29
28061	103568	29
95901	14905	29
31595	5704	29
29092	74500	29
61730	28159	29
171935	143236	29
27012	42322	29
19863	16392	29
11798	14224	29
6493	64438	29
28169	51714	29
43765	307542	29
79653	2570	29
62868	9810	29
31214	148865	29
4114	87363	29
70970	547339	29
28578	8525	29
6937	39471	29
29946	37626	29
91734	3297	29
14410	33599	29
55064	7594	29
11832	8259	29
19679	15775	29
1079	287889	29
54619	102503	29
24331	19174	29
7589	21532	29
42085	96782	29
1225	24787	29
68747	97374	29
47061	3796	29
48058	33803	29
191604	32311	29
13571	116350	29
70515	183689	29
35287	19649	29
16220	6648	29
11231	32073	29
15547	39471	29
27824	121586	29
31311	115287	29
8352	207275	29
85408	14224	29
29300	18685	29
39449	52466	29
29876	264319	29
1208	47718	29
86186	46818	29
12931	82598	29
1804	94249	29
9743	19339	29
6093	142117	29
1345	538	29
17071	116350	29
27821	20663	29
4102	32311	29
20226	165589	29
94710	295640	29
8692	37984	29
22730	28594	29
9209	11136	29
3697	203566	29
87533	1035	29
16220	145660	29
1194	1979	29
6996	34635	29
86043	8259	29
82789	146142	29
151605	145203	29
10568	11136	29
35758	19339	29
44127	52180	29
31362	32311	29
18838	25069	29
2064	27726	29
8656	57937	29
6319	93483	29
67220	43943	29
37930	314072	29
3587	72264	29
100299	154230	29
4393	19339	29
104780	282674	29
94786	14739	29
140354	19064	29
2050	125021	29
7273	126712	29
8479	47632	29
31595	7594	29
28599	27845	29
35330	3019	29
12171	57268	29
19599	40897	29
11176	59251	29
26880	40897	29
25449	52466	29
40420	10297	29
3123	27845	29
20432	87363	29
65445	439737	29
156563	1548	29
39044	120826	29
18153	45218	29
641	3019	29
32275	65076	29
4319	30152	29
305098	52883	29
9953	195449	29
11270	183689	29
60781	37984	29
35450	232212	29
92699	13244	29
6506	56073	29
88275	100290	29
3018	3796	29
58542	94038	29
90513	9074	29
26996	600	29
49402	9074	29
77170	8525	29
48058	32311	29
8923	203916	29
22631	3588	29
17053	46818	29
589	42322	29
102055	99429	29
11832	59824	29
3250	49008	29
163554	7771	29
12156	14224	29
6848	2570	29
35287	29958	29
10737	45149	29
2896	8259	29
12395	46818	29
107556	11537	29
30450	11136	29
34552	7594	29
6970	49745	29
97627	54273	29
4343	5704	29
29890	51714	29
114404	11136	29
34080	12858	29
18703	99429	29
181927	14224	29
31464	11136	29
14321	82598	29
1004	57937	29
6072	11136	29
163086	186571	29
38899	141089	29
30994	266509	29
15205	112997	29
23693	52972	29
274620	689761	29
95901	165589	29
57034	46818	29
34205	103568	29
589	87363	29
70970	32311	29
234451	40918	29
12957	13452	29
2432	24229	29
7620	40432	29
7742	8525	29
1522	54231	29
9470	50303	29
8352	44611	29
6093	210196	29
22897	19339	29
7182	28450	29
106712	47162	29
62419	43844	29
11543	301133	29
7219	17274	29
7273	12858	29
10229	14744	29
38526	9074	29
54620	40897	29
56784	2570	29
221616	29958	29
1171	43814	29
52538	13244	29
36804	237231	29
30545	51325	29
77879	24507	29
47620	15932	29
7275	51781	29
34360	3019	29
46077	102501	29
10159	8525	29
11259	94249	29
87546	160419	29
32854	600	29
6631	8259	29
2921	17156	29
69921	77299	29
954	127881	29
28603	21628	29
35372	116350	29
3250	10649	29
42944	45891	29
24438	323266	29
8304	8259	29
20279	12858	29
45215	29958	29
29432	32311	29
21039	11136	29
59250	40432	29
23086	19339	29
18826	67001	29
72067	45013	29
20863	54231	29
38203	287889	29
43537	14224	29
31727	11136	29
148845	328128	29
38419	8952	29
24598	87089	29
74680	21532	29
40846	191284	29
36862	2570	29
21681	96782	29
36469	4914	29
22665	13244	29
8120	89902	29
18373	83272	29
42278	939	29
44472	121586	29
11997	46818	29
33062	116350	29
52788	20326	29
6534	35333	29
129746	159456	29
192374	4914	29
62868	7771	29
45655	46818	29
18080	60152	29
317	75887	29
267265	8259	29
14684	44986	29
31839	8525	29
131219	46818	29
16220	58936	29
30673	19339	29
50984	170000	29
3819	45891	29
10855	121835	29
2778	390559	29
22897	8525	29
3391	249215	29
23086	37168	29
1029	52466	29
10829	250331	29
16475	109180	29
398	58936	29
83894	21903	29
19679	87363	29
9330	66693	29
48510	6648	29
16475	352188	29
62868	46818	29
48720	21790	29
2921	24819	29
16694	1548	29
68747	36248	29
8352	40432	29
16475	33361	29
6980	2570	29
34005	87363	29
9553	51781	29
18171	319839	29
38899	53644	29
46077	57796	29
18026	68099	29
35966	54231	29
18838	88881	29
75331	248584	29
31300	56073	29
5786	216279	29
7561	10459	29
21617	40432	29
4010	11136	29
43247	116350	29
17303	161940	29
40070	11136	29
11568	37984	29
11332	19364	29
22027	44148	29
17742	7771	29
7615	5704	29
47025	3588	29
16614	33361	29
46914	30589	29
21803	106145	29
119219	121586	29
44236	97994	29
19958	8525	29
60537	54231	29
52078	14224	29
7761	423206	29
11151	363585	29
27926	17961	29
36436	12744	29
63897	66836	29
24178	5704	29
12074	65076	29
7170	9074	29
1247	1319	29
23479	2570	29
12171	75387	29
35222	82598	29
23479	20613	29
119394	344108	29
47793	77948	29
34665	5950	29
58327	386675	29
17135	418857	29
25698	40432	29
52667	8525	29
3544	1979	29
5882	68916	29
98376	12858	29
28237	100848	29
238704	45149	29
80915	35333	29
87498	54508	29
162495	265673	29
12561	179593	29
14588	191284	29
21711	6509	29
10437	8525	29
58980	156136	29
45577	179593	29
20458	115287	29
44	221790	29
7770	3019	29
21334	65300	29
51161	8525	29
11560	8525	29
97654	65076	29
22524	34908	29
79561	8525	29
10006	18711	29
14691	65076	29
47025	12858	29
23976	29701	29
38284	12858	29
28578	12744	29
3544	119793	29
21334	28489	29
195345	32311	29
19727	2570	29
22897	26845	29
65670	83959	29
74588	217480	29
36972	15932	29
25291	2570	29
38899	71281	29
41824	178084	29
11176	30780	29
76830	7771	29
47283	32311	29
11832	4914	29
14095	11136	29
42652	46693	29
62868	124882	29
30450	97374	29
70433	96215	29
18655	38063	29
31680	644338	29
3450	2570	29
53846	165834	29
28507	47678	29
14357	8525	29
21893	109938	29
5533	15226	29
12647	146095	29
26225	72264	29
1347	368120	29
29508	7594	29
24480	46459	29
14338	96215	29
36874	3019	29
9953	3796	29
2123	1548	29
31558	29958	29
17310	87089	29
32966	32311	29
43309	228567	29
12409	176324	29
66156	37253	29
58278	83398	29
51165	182890	29
43172	150128	29
125808	15932	29
73512	13244	29
63395	123323	29
30545	73877	29
56853	81901	29
29871	51316	29
15774	512	29
23468	119243	29
153	44015	29
29946	30152	29
13502	12858	29
5540	3019	29
965	45149	29
66	92695	29
13243	2570	29
25121	3796	29
3450	54764	29
5790	89222	29
39307	19184	29
33951	240741	29
12842	14224	29
7610	119793	29
4319	37626	29
63176	43844	29
53531	14744	29
27093	82090	29
8846	27898	29
43579	40897	29
109066	121859	29
31595	188984	29
18826	4709	29
66076	14224	29
25032	8525	29
36436	97374	29
17144	5704	29
86393	126712	29
76891	84555	29
51225	32311	29
45331	8525	29
35945	37984	29
13203	59251	29
28578	1979	29
4470	29370	29
14741	8414	29
5786	156961	29
53046	195298	29
80906	179593	29
18564	28159	29
22855	52466	29
159858	182890	29
26221	157140	29
18839	297431	29
10527	8525	29
74469	52539	29
68106	1979	29
54790	67001	29
992	67001	29
64844	29958	29
153	75387	29
19766	2570	29
20279	44611	29
90281	5704	29
154638	126859	29
3544	160658	29
30240	84734	29
36457	8525	29
4408	11136	29
27304	14035	29
25698	8525	29
38223	5704	29
92421	265673	29
10829	40897	29
7494	38884	29
30545	28600	29
30625	59824	29
200284	14224	29
41307	119694	29
28088	775	29
63395	41062	29
18847	11136	29
5764	31118	29
21340	180243	29
46035	11136	29
67101	18685	29
19895	87363	29
43064	11136	29
45870	136240	29
24548	1548	29
39359	52466	29
32904	32311	29
32854	104028	29
51432	550904	29
74469	28159	29
7544	65391	29
21142	8259	29
11257	20326	29
20279	174488	29
33990	52466	29
18950	17156	29
2110	21532	29
144933	28159	29
42212	87879	29
36599	8525	29
10353	37984	29
66696	8525	29
44823	65076	29
97627	8259	29
30806	47718	29
20119	2570	29
24548	16140	29
62868	73877	29
115960	138247	29
19749	111139	29
3540	12858	29
54919	54231	29
5470	46361	29
65631	35114	29
40040	24507	29
14964	86842	29
11568	141064	29
44779	100290	29
9467	45197	29
22017	67001	29
91095	82598	29
14939	14744	29
8692	41428	29
26909	1297	29
68582	3019	29
14416	290112	29
29967	169	29
43247	30589	29
34186	46360	29
13963	14905	29
10133	91660	29
30234	28203	29
20329	25489	29
17682	697883	29
38223	114862	29
18826	315966	29
10785	142117	29
4646	30152	29
35966	58936	29
4478	254797	29
31019	219973	29
57597	46818	29
50469	29958	29
43014	15533	29
6493	54957	29
1522	14224	29
2383	7839	29
16272	486461	29
20117	21628	29
170100	24507	29
20386	11136	29
59761	19339	29
24480	14224	29
8654	75387	29
59761	46818	29
23540	41062	29
83894	4914	29
47793	9798	29
246738	32311	29
9093	187055	29
4510	2570	29
61460	11136	29
1098	14224	29
19891	46818	29
55064	265673	29
239	190661	29
9746	127881	29
7561	90091	29
191604	368120	29
36489	38057	29
77053	52466	29
18171	174488	29
34423	14224	29
36972	133690	29
24902	46818	29
4393	86620	29
42629	19364	29
1079	380146	29
16450	43195	29
73956	440960	29
4393	24507	29
11832	98313	29
14741	65524	29
55788	37984	29
111943	65076	29
4630	99429	29
34307	43827	29
6848	14198	29
150365	14905	29
43579	46414	29
11089	38884	29
12395	42584	29
3470	82400	29
19578	96215	29
398	14224	29
196535	52883	29
18297	17765	29
6047	11136	29
12171	10649	29
62868	52466	29
14527	8811	29
32145	65076	29
34575	151895	29
16924	8525	29
86331	8525	29
38526	2974	29
37073	24507	29
2900	5704	29
20482	87363	29
341628	423291	29
50984	250749	29
39167	214310	29
9083	191284	29
67730	12858	29
36862	99429	29
97862	100290	29
36868	55460	29
99680	14224	29
74936	10962	29
2735	122873	29
34645	12858	29
111923	28223	29
63395	53969	29
5081	9074	29
4470	268845	29
21023	318695	29
62868	511536	29
53945	128297	29
15918	4914	29
19958	43857	29
109	1227	29
17384	28203	29
3899	41428	29
9390	30152	29
22631	47603	29
18412	1979	29
11832	30589	29
70716	30589	29
48869	46818	29
1074	14744	29
1029	29040	29
142019	36248	29
8521	1979	29
16091	65300	29
116006	60071	29
45579	87879	29
54790	96782	29
18171	11136	29
12649	21532	29
17310	8525	29
3712	99429	29
49459	33803	29
32196	90751	29
18664	32311	29
130418	56073	29
26225	8525	29
34665	43226	29
43160	54373	29
4990	13244	29
83670	11136	29
36862	35338	29
34005	58936	29
34611	65300	29
135151	82400	29
490	40897	29
11663	75741	29
11448	65300	29
2598	13452	29
28850	65076	29
5756	261801	29
25291	191284	29
57988	4914	29
16189	24229	29
72808	500340	29
20121	24507	29
18171	52466	29
18837	141064	29
22122	507734	29
67144	32685	29
12276	112839	29
21300	7594	29
44	20613	29
32298	55789	29
60448	121586	29
4010	82598	29
36874	68362	29
10437	2570	29
13867	14224	29
37814	3019	29
101387	7771	29
144202	356666	29
176440	137183	29
7589	35338	29
6882	1935	29
7742	1979	29
34005	2570	29
105	7594	29
50302	248011	29
74140	96782	29
7182	44611	29
53107	43744	29
142267	155169	29
10329	49663	29
239151	7594	29
736	14224	29
8521	29753	29
189096	24507	29
22897	25747	29
727	28203	29
11257	114862	29
65094	99429	29
7343	36248	29
9950	11537	29
34205	54273	29
38284	19339	29
28088	315134	29
1034	27254	29
30450	65300	29
49932	11136	29
42364	11136	29
23944	72264	29
11231	287889	29
4357	8259	29
47072	119971	29
12979	228777	29
40872	17431	29
125808	52539	29
9950	106144	29
55101	4914	29
23408	153976	29
9747	42322	29
239	124882	29
13788	433667	29
7591	141064	29
82393	17431	29
28704	11537	29
992	30589	29
35568	42179	29
95901	13244	29
53524	600626	29
736	110198	29
7610	42322	29
23468	356	29
83670	183689	29
16072	21532	29
72067	9074	29
46421	3297	29
34005	11136	29
20863	53644	29
223815	8525	29
1426	11136	29
56209	49833	29
37872	52883	29
40803	14224	29
24329	7771	29
15752	483331	29
53531	87089	29
115902	24507	29
8352	128641	29
60381	8525	29
13612	51781	29
22744	2570	29
51236	56073	29
25698	168944	29
1243	46818	29
17682	14224	29
21059	100162	29
3225	154380	29
20863	8259	29
86749	33361	29
39923	15775	29
20226	13244	29
13502	165589	29
67220	116350	29
33990	8259	29
57993	129674	29
118048	8525	29
2282	109180	29
43688	46818	29
21277	24398	29
1088	215612	29
50517	316318	29
42364	8259	29
31211	14543	29
21151	12744	29
31839	72264	29
240647	24507	29
21142	36185	29
19820	21008	29
56784	138674	29
86431	11136	29
81342	46818	29
30240	138247	29
44	30589	29
45819	2570	29
27597	106144	29
45512	4914	29
8540	87089	29
473	17156	29
35318	24507	29
8936	29958	29
2485	4709	29
39359	98085	29
4764	7594	29
965	32311	29
11400	42322	29
82789	97059	29
221616	11136	29
28398	118863	29
17275	5704	29
48510	3907	29
1098	42322	29
17135	45149	29
94710	30589	29
93850	52539	29
1453	150697	29
4102	8259	29
36566	3019	29
153409	8525	29
66317	82771	29
20283	82414	29
2432	94249	29
106178	363210	29
11923	14744	29
40199	567368	29
35258	14224	29
8654	3907	29
14410	117486	29
45123	14744	29
75256	117486	29
24369	92145	29
15943	87879	29
44062	72951	29
18575	54273	29
12772	8525	29
5469	8525	29
72808	11136	29
27038	47718	29
23304	51836	29
54727	257122	29
13203	67512	29
20073	18685	29
12513	8525	29
1074	116350	29
22087	168748	29
4083	4914	29
31839	11136	29
169348	345181	29
25291	65300	29
24548	65300	29
75331	86530	29
20226	52539	29
7224	187377	29
17310	13175	29
56853	36248	29
43778	83131	29
27821	8525	29
21803	115609	29
2778	162765	29
80226	46818	29
9602	135760	29
30450	54273	29
13585	4709	29
11818	458723	29
14588	57845	29
36436	87440	29
13311	24507	29
1458	37984	29
60537	8525	29
5012	11136	29
3250	9074	29
122168	87363	29
34645	46459	29
66317	39674	29
22462	22313	29
53945	356	29
36457	49942	29
